"Y" "school" "LRT" "VR.1" "VR.2" "Gender" "School.gender.1" "School.gender.2" "School.denom.1" "School.denom.2" "School.denom.3"
"1196" -0.765579 "15" -7.6193 0 1 0 0 0 0 0 0
"1197" -0.765579 "15" -10.6193 0 1 1 0 0 0 0 0
"1198" -1.324539 "15" -19.6193 0 1 0 0 0 0 0 0
"1199" 1.629965 "16" 9.3807 0 1 0 1 0 0 0 0
"1200" 0.112787 "16" -34.6193 0 0 0 1 0 0 0 0
"1201" 0.432192 "16" -10.6193 0 1 0 1 0 0 0 0
"1202" 0.751598 "16" 2.3807 0 1 0 1 0 0 0 0
"1203" -1.883499 "16" -27.6193 0 0 0 1 0 0 0 0
"1204" 0.032935 "16" -2.6193 0 0 0 1 0 0 0 0
"1205" -0.685727 "16" -6.6193 0 1 0 1 0 0 0 0
"1206" -1.564093 "16" -22.6193 0 0 0 1 0 0 0 0
"1207" 0.192638 "16" 2.3807 0 1 0 1 0 0 0 0
"1208" 0.512044 "16" -1.6193 0 0 0 1 0 0 0 0
"1209" 0.591895 "16" 4.3807 0 1 0 1 0 0 0 0
"1210" -1.005133 "16" 1.3807 0 1 0 1 0 0 0 0
"1211" -0.84543 "16" 0.3807 0 1 0 1 0 0 0 0
"1212" 0.991153 "16" 13.3807 1 0 0 1 0 0 0 0
"1213" -0.126767 "16" -6.6193 0 1 0 1 0 0 0 0
"1214" 0.991153 "16" 9.3807 0 1 0 1 0 0 0 0
"1215" -1.005133 "16" -15.6193 0 0 0 1 0 0 0 0
"1216" -1.40439 "16" -29.6193 0 0 0 1 0 0 0 0
"1217" -1.005133 "16" -11.6193 0 0 0 1 0 0 0 0
"1218" 0.272489 "16" -17.6193 0 1 0 1 0 0 0 0
"1219" -1.005133 "16" -10.6193 0 1 0 1 0 0 0 0
"1220" 0.911301 "16" 10.3807 0 1 0 1 0 0 0 0
"1221" 0.032935 "16" 7.3807 1 0 0 1 0 0 0 0
"1222" -0.84543 "16" -15.6193 0 0 0 1 0 0 0 0
"1223" 0.03293 "16" -7.6193 0 1 0 1 0 0 0 0
"1224" -1.084985 "16" -11.6193 0 0 0 1 0 0 0 0
"1225" 0.192638 "16" -2.6193 0 0 0 1 0 0 0 0
"1226" 0.751598 "16" -8.6193 0 1 0 1 0 0 0 0
"1227" -0.685727 "16" -31.6193 0 0 0 1 0 0 0 0
"1228" 1.709816 "16" 7.3807 0 1 0 1 0 0 0 0
"1229" -0.366321 "16" -6.6193 0 1 0 1 0 0 0 0
"1230" -1.084985 "16" -8.6193 0 1 0 1 0 0 0 0
"1231" -1.40439 "16" -8.6193 0 0 0 1 0 0 0 0
"1232" -0.605876 "16" -14.6193 0 0 0 1 0 0 0 0
"1233" -1.244688 "16" -1.6193 0 1 0 1 0 0 0 0
"1234" -1.324539 "16" -16.6193 0 1 0 1 0 0 0 0
"1235" 0.352341 "16" 0.3807 0 1 0 1 0 0 0 0
"1236" -0.206618 "16" -4.6193 0 1 0 1 0 0 0 0
"1237" 0.991153 "16" 3.3807 1 0 0 1 0 0 0 0
"1238" -1.005133 "17" 5.3807 0 1 0 0 0 1 0 0
"1239" -0.925282 "17" 11.3807 1 0 1 0 0 1 0 0
"1240" 0.352341 "17" -7.6193 0 1 0 0 0 1 0 0
"1241" -0.84543 "17" -0.6193 0 1 1 0 0 1 0 0
"1242" -0.366321 "17" 2.3807 0 1 0 0 0 1 0 0
"1243" -1.005133 "17" -18.6193 0 0 1 0 0 1 0 0
"1244" -0.605876 "17" -0.6193 0 1 1 0 0 1 0 0
"1245" 0.112787 "17" 10.3807 0 1 0 0 0 1 0 0
"1246" -1.643945 "17" -23.6193 0 0 0 0 0 1 0 0
"1247" -1.164836 "17" -4.6193 0 1 0 0 0 1 0 0
"1248" -0.366321 "17" 20.3807 1 0 1 0 0 1 0 0
"1249" -1.244688 "17" -6.6193 0 1 0 0 0 1 0 0
"1250" -0.605876 "17" -0.6193 0 1 0 0 0 1 0 0
"1251" -0.765579 "17" -9.6193 0 1 0 0 0 1 0 0
"1252" -1.324539 "17" -9.6193 0 1 0 0 0 1 0 0
"1253" -1.084985 "17" 3.3807 1 0 0 0 0 1 0 0
"1254" -1.084985 "17" 5.3807 0 1 1 0 0 1 0 0
"1255" -0.526024 "17" -2.6193 0 1 0 0 0 1 0 0
"1256" -1.244688 "17" 4.3807 0 1 0 0 0 1 0 0
"1257" 0.032935 "17" -1.6193 0 0 1 0 0 1 0 0
"1258" 0.192638 "17" 10.3807 1 0 1 0 0 1 0 0
"1259" -0.366321 "17" 2.3807 0 0 0 0 0 1 0 0
"1260" -1.40439 "17" -12.6193 0 0 0 0 0 1 0 0
"1261" -1.40439 "17" -9.6193 0 0 0 0 0 1 0 0
"1262" -1.723796 "17" 2.3807 0 1 0 0 0 1 0 0
"1263" -1.244688 "17" -2.6193 1 0 1 0 0 1 0 0
"1264" 0.192638 "17" 6.3807 1 0 1 0 0 1 0 0
"1265" -0.28647 "17" -15.6193 0 1 0 0 0 1 0 0
"1266" -1.244688 "17" -15.6193 0 0 1 0 0 1 0 0
"1267" -0.206618 "17" 10.3807 0 1 1 0 0 1 0 0
"1268" -1.40439 "17" 7.3807 1 0 1 0 0 1 0 0
"1269" -1.484242 "17" 5.3807 0 1 0 0 0 1 0 0
"1270" -1.08498 "17" -13.6193 0 0 1 0 0 1 0 0
"1271" -0.28647 "17" 8.3807 0 1 0 0 0 1 0 0
"1272" -1.164836 "17" -12.6193 0 0 0 0 0 1 0 0
"1273" -1.244688 "17" -9.6193 0 0 0 0 0 1 0 0
"1274" -1.484242 "17" -19.6193 0 0 0 0 0 1 0 0
"1275" -1.244688 "17" 5.3807 0 1 0 0 0 1 0 0
"1276" -0.84543 "17" -1.6193 1 0 1 0 0 1 0 0
"1277" -0.206618 "17" 4.3807 0 1 1 0 0 1 0 0
"1278" -0.366321 "17" -4.6193 0 1 1 0 0 1 0 0
"1279" -0.765579 "17" -7.6193 0 1 1 0 0 1 0 0
"1280" -1.40439 "17" -25.6193 0 0 1 0 0 1 0 0
"1281" 0.112787 "17" 0.3807 0 1 1 0 0 1 0 0
"1282" -0.046915 "17" 16.3807 1 0 1 0 0 1 0 0
"1283" -1.963351 "17" -34.6193 0 0 0 0 0 1 0 0
"1284" -0.526024 "17" 5.3807 0 1 1 0 0 1 0 0
"1285" -0.605876 "17" -17.6193 0 0 0 0 0 1 0 0
"1286" 0.671747 "17" -18.6193 0 0 0 0 0 1 0 0
"1287" -0.925282 "17" -3.6193 0 1 1 0 0 1 0 0
"1288" -1.164836 "17" 1.3807 0 1 1 0 0 1 0 0
"1289" -1.005133 "17" 4.3807 0 1 1 0 0 1 0 0
"1290" 0.192638 "17" -6.6193 0 1 0 0 0 1 0 0
"1291" -1.005133 "17" -7.6193 0 1 0 0 0 1 0 0
"1292" -1.484242 "17" -9.6193 0 1 0 0 0 1 0 0
"1293" -0.526024 "17" -2.6193 0 1 1 0 0 1 0 0
"1294" -1.005133 "17" -8.6193 0 1 0 0 0 1 0 0
"1295" 0.751598 "18" 12.3807 0 1 1 0 1 0 0 0
"1296" -0.605876 "18" -11.6193 0 1 1 0 1 0 0 0
"1297" 1.709816 "18" 10.3807 1 0 1 0 1 0 0 0
"1298" 0.83145 "18" -17.6193 0 1 1 0 1 0 0 0
"1299" -0.046915 "18" -4.6193 0 1 1 0 1 0 0 0
"1300" -0.046915 "18" 7.3807 1 0 1 0 1 0 0 0
"1301" 1.230707 "18" 3.3807 1 0 1 0 1 0 0 0
"1302" 0.671747 "18" 10.3807 0 1 1 0 1 0 0 0
"1303" 0.192638 "18" -3.6193 0 1 1 0 1 0 0 0
"1304" -0.366321 "18" -9.6193 0 1 1 0 1 0 0 0
"1305" 1.150856 "18" -4.6193 0 1 1 0 1 0 0 0
"1306" -0.925282 "18" -16.6193 0 1 1 0 1 0 0 0
"1307" 1.709816 "18" 14.3807 0 1 1 0 1 0 0 0
"1308" -0.765579 "18" -4.6193 0 1 1 0 1 0 0 0
"1309" -1.084985 "18" -28.6193 0 1 1 0 1 0 0 0
"1310" -0.28647 "18" 1.3807 0 1 1 0 1 0 0 0
"1311" 0.432192 "18" -8.6193 0 1 1 0 1 0 0 0
"1312" 1.550113 "18" 4.3807 1 0 1 0 1 0 0 0
"1313" 0.192638 "18" -9.6193 1 0 1 0 1 0 0 0
"1314" 1.550113 "18" 4.3807 0 1 1 0 1 0 0 0
"1315" -1.164836 "18" -22.6193 0 0 1 0 1 0 0 0
"1316" 0.512044 "18" -4.6193 0 1 1 0 1 0 0 0
"1317" -0.20661 "18" 2.3807 0 1 1 0 1 0 0 0
"1318" -0.206618 "18" -11.6193 0 1 1 0 1 0 0 0
"1319" -0.605876 "18" -11.6193 0 1 1 0 1 0 0 0
"1320" 0.352341 "18" -8.6193 0 1 1 0 1 0 0 0
"1321" 1.150856 "18" -1.6193 1 0 1 0 1 0 0 0
"1322" 0.432192 "18" 4.3807 0 1 1 0 1 0 0 0
"1323" 0.83145 "18" 6.3807 1 0 1 0 1 0 0 0
"1324" -0.765579 "18" 0.3807 0 1 1 0 1 0 0 0
"1325" -0.206618 "18" -22.6193 0 0 1 0 1 0 0 0
"1326" 0.432192 "18" -9.6193 0 1 1 0 1 0 0 0
"1327" 0.512044 "18" 5.3807 1 0 1 0 1 0 0 0
"1328" -0.206618 "18" 4.3807 0 1 1 0 1 0 0 0
"1329" 0.112787 "18" -8.6193 0 0 1 0 1 0 0 0
"1330" 1.470262 "18" -3.6193 0 1 1 0 1 0 0 0
"1331" 0.911301 "18" 13.3807 1 0 1 0 1 0 0 0
"1332" 0.83145 "18" -17.6193 0 0 1 0 1 0 0 0
"1333" 0.032935 "18" -12.6193 0 0 1 0 1 0 0 0
"1334" 1.071004 "18" 2.3807 0 1 1 0 1 0 0 0
"1335" 0.432192 "18" -5.6193 0 1 1 0 1 0 0 0
"1336" 0.112787 "18" -7.6193 0 1 1 0 1 0 0 0
"1337" 0.512044 "18" -9.6193 0 1 1 0 1 0 0 0
"1338" -0.925282 "18" -13.6193 0 1 1 0 1 0 0 0
"1339" -0.765579 "18" -10.6193 0 1 1 0 1 0 0 0
"1340" 0.83145 "18" 8.3807 0 1 1 0 1 0 0 0
"1341" 0.591895 "18" 16.3807 0 1 1 0 1 0 0 0
"1342" 0.272489 "18" -13.6193 0 1 1 0 1 0 0 0
"1343" 0.751598 "18" -1.6193 0 1 1 0 1 0 0 0
"1344" -0.84543 "18" -3.6193 0 1 1 0 1 0 0 0
"1345" -0.206618 "18" -4.6193 0 1 1 0 1 0 0 0
"1346" 1.230707 "18" 10.3807 1 0 1 0 1 0 0 0
"1347" 1.709816 "18" 5.3807 1 0 1 0 1 0 0 0
"1348" 0.032935 "18" -3.6193 0 1 1 0 1 0 0 0
"1349" 1.230707 "18" -0.6193 0 1 1 0 1 0 0 0
"1350" 0.911301 "18" -26.6193 0 0 1 0 1 0 0 0
"1351" -0.28647 "18" -13.6193 0 0 1 0 1 0 0 0
"1352" -1.164836 "18" -13.6193 0 1 1 0 1 0 0 0
"1353" 1.150856 "18" -12.6193 0 1 1 0 1 0 0 0
"1354" -1.244688 "18" -11.6193 0 0 1 0 1 0 0 0
"1355" 0.591895 "18" 8.3807 1 0 1 0 1 0 0 0
"1356" -0.526024 "18" 8.3807 0 1 1 0 1 0 0 0
"1357" -0.605876 "18" -4.6193 0 1 1 0 1 0 0 0
"1358" 0.112787 "18" -6.6193 0 1 1 0 1 0 0 0
"1359" 2.029222 "18" 35.3807 1 0 1 0 1 0 0 0
"1360" -0.526024 "18" 0.3807 0 1 1 0 1 0 0 0
"1361" -0.605876 "18" 7.3807 0 1 1 0 1 0 0 0
"1362" 0.272489 "18" 7.3807 0 1 1 0 1 0 0 0
"1363" -1.244688 "18" -22.6193 0 0 1 0 1 0 0 0
"1364" 0.19263 "18" -12.6193 0 1 1 0 1 0 0 0
"1365" -0.925282 "18" -22.6193 0 0 1 0 1 0 0 0
"1366" 0.591895 "18" 6.3807 0 1 1 0 1 0 0 0
"1367" -0.925282 "18" -0.6193 0 1 1 0 1 0 0 0
"1368" -1.564093 "18" 4.3807 0 1 1 0 1 0 0 0
"1369" 0.272489 "18" -4.6193 0 1 1 0 1 0 0 0
"1370" 0.591895 "18" -6.6193 0 1 1 0 1 0 0 0
"1371" 0.911301 "18" 10.3807 0 1 1 0 1 0 0 0
"1372" 0.112787 "18" -8.6193 0 1 1 0 1 0 0 0
"1373" 0.032935 "18" -4.6193 0 1 1 0 1 0 0 0
"1374" 0.272489 "19" -2.6193 0 1 1 0 1 0 1 0
"1375" 0.512044 "19" -0.6193 1 0 1 0 1 0 1 0
"1376" 1.071004 "19" 2.3807 0 1 1 0 1 0 1 0
"1377" 0.272489 "19" 1.3807 0 0 1 0 1 0 1 0
"1378" -0.28647 "19" -23.6193 0 0 1 0 1 0 1 0
"1379" 1.39041 "19" 8.3807 1 0 1 0 1 0 1 0
"1380" -1.244688 "19" -5.6193 0 1 1 0 1 0 1 0
"1381" 2.508331 "19" 23.3807 1 0 1 0 1 0 1 0
"1382" 1.230707 "19" -25.6193 1 0 1 0 1 0 1 0
"1383" -1.564093 "19" -8.6193 0 0 1 0 1 0 1 0
"1384" -0.046915 "19" -3.6193 0 1 1 0 1 0 1 0
"1385" -1.244688 "19" -2.6193 0 0 1 0 1 0 1 0
"1386" 0.671747 "19" 5.3807 0 1 1 0 1 0 1 0
"1387" -1.643945 "19" -10.6193 0 0 1 0 1 0 1 0
"1388" 2.188925 "19" 20.3807 1 0 1 0 1 0 1 0
"1389" -1.564093 "19" -4.6193 0 1 1 0 1 0 1 0
"1390" -0.366321 "19" 10.3807 0 1 1 0 1 0 1 0
"1391" 1.150856 "19" 3.3807 1 0 1 0 1 0 1 0
"1392" 2.827737 "19" 18.3807 1 0 1 0 1 0 1 0
"1393" 0.911301 "19" 8.3807 1 0 1 0 1 0 1 0
"1394" -1.164836 "19" -1.6193 0 0 1 0 1 0 1 0
"1395" 0.911301 "19" 10.3807 1 0 1 0 1 0 1 0
"1396" 1.071004 "19" 2.3807 0 1 1 0 1 0 1 0
"1397" 2.188925 "19" 10.3807 1 0 1 0 1 0 1 0
"1398" -0.126767 "19" -8.6193 0 1 1 0 1 0 1 0
"1399" 1.310559 "19" 26.3807 1 0 1 0 1 0 1 0
"1400" 1.310559 "19" 16.3807 1 0 1 0 1 0 1 0
"1401" 1.230707 "19" 7.3807 0 1 1 0 1 0 1 0
"1402" 0.352341 "19" 14.3807 0 1 1 0 1 0 1 0
"1403" -1.244688 "19" -0.6193 0 1 1 0 1 0 1 0
"1404" -1.164836 "19" -11.6193 0 1 1 0 1 0 1 0
"1405" -1.244688 "19" -19.6193 0 1 1 0 1 0 1 0
"1406" 1.629965 "19" 9.3807 1 0 1 0 1 0 1 0
"1407" 1.470262 "19" 12.3807 0 1 1 0 1 0 1 0
"1408" -0.28647 "19" -4.6193 0 1 1 0 1 0 1 0
"1409" -1.084985 "19" -3.6193 0 0 1 0 1 0 1 0
"1410" 1.150856 "19" 35.3807 1 0 1 0 1 0 1 0
"1411" -0.52602 "19" -5.6193 0 1 1 0 1 0 1 0
"1412" 2.98744 "19" 35.3807 1 0 1 0 1 0 1 0
"1413" 3.5464 "19" 23.3807 1 0 1 0 1 0 1 0
"1414" 2.188925 "19" 14.3807 1 0 1 0 1 0 1 0
"1415" 0.272489 "19" -1.6193 0 1 1 0 1 0 1 0
"1416" 0.751598 "20" 3.3807 0 1 1 0 1 0 0 1
"1417" -0.925282 "20" -10.6193 0 0 1 0 1 0 0 1
"1418" 0.272489 "20" -6.6193 0 1 1 0 1 0 0 1
"1419" -1.084985 "20" -0.6193 0 1 1 0 1 0 0 1
"1420" -1.005133 "20" -6.6193 0 1 1 0 1 0 0 1
"1421" 0.432192 "20" -0.6193 0 1 1 0 1 0 0 1
"1422" -0.28647 "20" 3.3807 0 1 1 0 1 0 0 1
"1423" 0.991153 "20" 1.3807 0 1 1 0 1 0 0 1
"1424" 0.991153 "20" -3.6193 0 1 1 0 1 0 0 1
"1425" 0.352341 "20" -10.6193 0 0 1 0 1 0 0 1
"1426" -0.925282 "20" -0.6193 0 1 1 0 1 0 0 1
"1427" -0.366321 "20" 3.3807 0 1 1 0 1 0 0 1
"1428" -0.685727 "20" -16.6193 0 1 1 0 1 0 0 1
"1429" 0.671747 "20" 6.3807 0 1 1 0 1 0 0 1
"1430" 0.112787 "20" 3.3807 0 1 1 0 1 0 0 1
"1431" -1.005133 "20" -13.6193 0 0 1 0 1 0 0 1
"1432" -0.446173 "20" -5.6193 0 1 1 0 1 0 0 1
"1433" -1.005133 "20" -0.6193 0 1 1 0 1 0 0 1
"1434" -0.206618 "20" -27.6193 0 1 1 0 1 0 0 1
"1435" 0.272489 "20" -23.6193 0 0 1 0 1 0 0 1
"1436" -0.765579 "20" -2.6193 0 1 1 0 1 0 0 1
"1437" 1.39041 "20" 6.3807 0 1 1 0 1 0 0 1
"1438" 0.352341 "20" -3.6193 0 1 1 0 1 0 0 1
"1439" -0.366321 "20" -21.6193 0 0 1 0 1 0 0 1
"1440" -1.40439 "20" -7.6193 0 0 1 0 1 0 0 1
"1441" 1.789667 "20" -0.6193 0 1 1 0 1 0 0 1
"1442" 0.671747 "20" -2.6193 0 1 1 0 1 0 0 1
"1443" -0.206618 "20" 0.3807 0 1 1 0 1 0 0 1
"1444" 0.991153 "20" 2.3807 0 1 1 0 1 0 0 1
"1445" 0.272489 "20" 8.3807 1 0 1 0 1 0 0 1
"1446" 0.591895 "20" 3.3807 0 1 1 0 1 0 0 1
"1447" -0.046915 "20" -9.6193 0 1 1 0 1 0 0 1
"1448" -1.643945 "20" -15.6193 0 0 1 0 1 0 0 1
"1449" -0.28647 "20" -6.6193 0 1 1 0 1 0 0 1
"1450" -1.164836 "20" -4.6193 0 1 1 0 1 0 0 1
"1451" -0.765579 "20" -12.6193 0 0 1 0 1 0 0 1
"1452" -1.005133 "20" -1.6193 0 1 1 0 1 0 0 1
"1453" -0.765579 "20" -10.6193 0 0 1 0 1 0 0 1
"1454" 0.432192 "20" 0.3807 0 1 1 0 1 0 0 1
"1455" -0.925282 "20" -13.6193 0 0 1 0 1 0 0 1
"1456" -0.206618 "20" -11.6193 0 0 1 0 1 0 0 1
"1457" -0.84543 "20" -12.6193 0 0 1 0 1 0 0 1
"1458" -0.68572 "20" -6.6193 0 1 1 0 1 0 0 1
"1459" 0.032935 "20" 0.3807 0 1 1 0 1 0 0 1
"1460" -0.685727 "20" -1.6193 0 1 1 0 1 0 0 1
"1461" 0.192638 "20" -20.6193 0 0 1 0 1 0 0 1
"1462" 0.991153 "20" -2.6193 0 1 1 0 1 0 0 1
"1463" 0.112787 "20" -0.6193 0 1 1 0 1 0 0 1
"1464" -0.925282 "21" -19.6193 0 0 1 0 0 0 0 0
"1465" -0.28647 "21" -21.6193 0 0 1 0 0 0 0 0
"1466" -0.526024 "21" -1.6193 0 1 0 0 0 0 0 0
"1467" -0.84543 "21" -7.6193 0 1 0 0 0 0 0 0
"1468" 0.352341 "21" 14.3807 0 1 1 0 0 0 0 0
"1469" -1.324539 "21" -30.6193 0 0 0 0 0 0 0 0
"1470" -1.084985 "21" -34.6193 0 0 0 0 0 0 0 0
"1471" 0.112787 "21" 7.3807 0 1 0 0 0 0 0 0
"1472" -0.366321 "21" -1.6193 0 1 0 0 0 0 0 0
"1473" 1.310559 "21" 13.3807 0 1 0 0 0 0 0 0
"1474" 1.310559 "21" 6.3807 0 1 1 0 0 0 0 0
"1475" 0.591895 "21" 5.3807 0 1 0 0 0 0 0 0
"1476" -0.206618 "21" -14.6193 0 1 0 0 0 0 0 0
"1477" -1.484242 "21" -20.6193 0 0 0 0 0 0 0 0
"1478" -1.324539 "21" -20.6193 0 0 0 0 0 0 0 0
"1479" 1.550113 "21" 7.3807 1 0 0 0 0 0 0 0
"1480" 0.272489 "21" -12.6193 0 0 0 0 0 0 0 0
"1481" -2.123054 "21" -30.6193 0 0 0 0 0 0 0 0
"1482" 0.751598 "21" -6.6193 0 1 1 0 0 0 0 0
"1483" 0.512044 "21" -5.6193 0 1 0 0 0 0 0 0
"1484" -1.643945 "21" -5.6193 0 1 0 0 0 0 0 0
"1485" 1.869519 "21" 21.3807 1 0 1 0 0 0 0 0
"1486" -0.28647 "21" -10.6193 0 1 0 0 0 0 0 0
"1487" -1.643945 "21" -19.6193 0 0 0 0 0 0 0 0
"1488" -1.005133 "21" 1.3807 0 1 1 0 0 0 0 0
"1489" -0.046915 "21" 3.3807 0 1 1 0 0 0 0 0
"1490" -1.723796 "21" -5.6193 0 0 0 0 0 0 0 0
"1491" 0.352341 "21" 6.3807 0 1 0 0 0 0 0 0
"1492" 0.911301 "21" -0.6193 0 1 1 0 0 0 0 0
"1493" -0.605876 "21" -15.6193 0 0 0 0 0 0 0 0
"1494" -0.28647 "21" 1.3807 0 1 1 0 0 0 0 0
"1495" 0.432192 "21" 7.3807 0 1 0 0 0 0 0 0
"1496" -0.605876 "21" -0.6193 0 0 1 0 0 0 0 0
"1497" 0.112787 "21" -11.6193 0 0 0 0 0 0 0 0
"1498" -0.206618 "21" -17.6193 0 0 0 0 0 0 0 0
"1499" -0.925282 "21" -21.6193 0 0 0 0 0 0 0 0
"1500" -0.046915 "21" -13.6193 0 1 0 0 0 0 0 0
"1501" 1.230707 "21" 13.3807 1 0 1 0 0 0 0 0
"1502" 0.991153 "21" -5.6193 0 1 1 0 0 0 0 0
"1503" -1.484242 "21" -18.6193 0 1 1 0 0 0 0 0
"1504" 0.911301 "21" 0.3807 0 1 0 0 0 0 0 0
"1505" -1.64394 "21" -26.6193 0 0 1 0 0 0 0 0
"1506" 0.751598 "22" 14.3807 1 0 0 0 0 0 1 0
"1507" 0.671747 "22" 1.3807 0 1 0 0 0 0 1 0
"1508" 0.192638 "22" 1.3807 1 0 0 0 0 0 1 0
"1509" -1.244688 "22" -0.6193 0 1 0 0 0 0 1 0
"1510" -1.244688 "22" -18.6193 0 0 0 0 0 0 1 0
"1511" -0.526024 "22" -14.6193 0 1 0 0 0 0 1 0
"1512" -0.28647 "22" -10.6193 0 0 0 0 0 0 1 0
"1513" 0.112787 "22" 1.3807 0 0 1 0 0 0 1 0
"1514" 0.991153 "22" 17.3807 1 0 0 0 0 0 1 0
"1515" 0.432192 "22" -13.6193 0 1 1 0 0 0 1 0
"1516" 1.150856 "22" 7.3807 1 0 0 0 0 0 1 0
"1517" -0.84543 "22" -4.6193 0 1 1 0 0 0 1 0
"1518" -0.765579 "22" -2.6193 0 1 0 0 0 0 1 0
"1519" 0.112787 "22" -5.6193 0 1 0 0 0 0 1 0
"1520" 0.991153 "22" 17.3807 0 1 0 0 0 0 1 0
"1521" 0.192638 "22" 8.3807 1 0 1 0 0 0 1 0
"1522" -0.28647 "22" -2.6193 0 0 1 0 0 0 1 0
"1523" 1.150856 "22" 15.3807 0 1 0 0 0 0 1 0
"1524" 1.310559 "22" 26.3807 1 0 1 0 0 0 1 0
"1525" 0.911301 "22" 1.3807 0 1 1 0 0 0 1 0
"1526" -0.526024 "22" -0.6193 0 1 0 0 0 0 1 0
"1527" -0.28647 "22" -6.6193 0 0 1 0 0 0 1 0
"1528" 0.591895 "22" 7.3807 1 0 1 0 0 0 1 0
"1529" -0.126767 "22" -4.6193 0 0 0 0 0 0 1 0
"1530" -0.366321 "22" 1.3807 0 1 1 0 0 0 1 0
"1531" -1.244688 "22" -21.6193 0 0 1 0 0 0 1 0
"1532" -0.28647 "22" -12.6193 0 0 1 0 0 0 1 0
"1533" 0.83145 "22" 4.3807 1 0 1 0 0 0 1 0
"1534" 0.591895 "22" 5.3807 0 1 0 0 0 0 1 0
"1535" -0.685727 "22" -4.6193 1 0 0 0 0 0 1 0
"1536" -0.126767 "22" 1.3807 0 1 1 0 0 0 1 0
"1537" -1.244688 "22" -1.6193 0 1 0 0 0 0 1 0
"1538" -1.084985 "22" -2.6193 0 0 1 0 0 0 1 0
"1539" 0.591895 "22" 12.3807 1 0 1 0 0 0 1 0
"1540" 2.268776 "22" 4.3807 1 0 0 0 0 0 1 0
"1541" -1.324539 "22" -33.6193 0 0 0 0 0 0 1 0
"1542" 1.39041 "22" 1.3807 1 0 0 0 0 0 1 0
"1543" 0.032935 "22" 20.3807 1 0 0 0 0 0 1 0
"1544" 0.911301 "22" 29.3807 1 0 0 0 0 0 1 0
"1545" -0.685727 "22" -1.6193 0 0 0 0 0 0 1 0
"1546" 0.192638 "22" 5.3807 1 0 1 0 0 0 1 0
"1547" 0.991153 "22" 3.3807 1 0 1 0 0 0 1 0
"1548" -0.925282 "22" 0.3807 0 1 0 0 0 0 1 0
"1549" 0.512044 "22" -4.6193 0 1 0 0 0 0 1 0
"1550" -0.206618 "22" -5.6193 0 1 0 0 0 0 1 0
"1551" 1.789667 "22" 3.3807 0 1 1 0 0 0 1 0
"1552" 1.31055 "22" 3.3807 0 1 1 0 0 0 1 0
"1553" 1.709816 "22" 15.3807 0 1 0 0 0 0 1 0
"1554" 1.789667 "22" -1.6193 0 1 0 0 0 0 1 0
"1555" -0.28647 "22" -4.6193 0 1 1 0 0 0 1 0
"1556" 0.352341 "22" -12.6193 0 1 1 0 0 0 1 0
"1557" -0.84543 "22" -1.6193 0 0 0 0 0 0 1 0
"1558" 2.188925 "22" 4.3807 1 0 0 0 0 0 1 0
"1559" -0.84543 "22" -5.6193 0 1 1 0 0 0 1 0
"1560" 0.032935 "22" -0.6193 0 1 1 0 0 0 1 0
"1561" 0.432192 "22" 3.3807 0 1 1 0 0 0 1 0
"1562" -0.765579 "22" 11.3807 1 0 0 0 0 0 1 0
"1563" 0.751598 "22" 1.3807 1 0 1 0 0 0 1 0
"1564" 0.112787 "22" 2.3807 1 0 0 0 0 0 1 0
"1565" 0.911301 "22" 14.3807 1 0 0 0 0 0 1 0
"1566" 1.39041 "22" 11.3807 0 1 0 0 0 0 1 0
"1567" -0.84543 "22" -2.6193 0 0 0 0 0 0 1 0
"1568" -0.28647 "22" -1.6193 0 1 0 0 0 0 1 0
"1569" -0.765579 "22" 1.3807 0 1 1 0 0 0 1 0
"1570" 0.432192 "22" -2.6193 0 1 0 0 0 0 1 0
"1571" 0.671747 "23" 23.3807 1 0 0 0 0 0 0 0
"1572" 0.192638 "23" -5.6193 0 1 0 0 0 0 0 0
"1573" -0.28647 "23" 4.3807 0 0 0 0 0 0 0 0
"1574" -2.043202 "23" -21.6193 0 1 1 0 0 0 0 0
"1575" -1.883499 "23" -30.6193 0 0 0 0 0 0 0 0
"1576" 0.83145 "23" 2.3807 0 1 0 0 0 0 0 0
"1577" -1.643945 "23" -14.6193 0 0 1 0 0 0 0 0
"1578" 1.789667 "23" 2.3807 0 1 1 0 0 0 0 0
"1579" -0.605876 "23" 11.3807 0 1 0 0 0 0 0 0
"1580" 1.230707 "23" -1.6193 0 1 1 0 0 0 0 0
"1581" -2.123054 "23" -9.6193 0 0 0 0 0 0 0 0
"1582" 0.352341 "23" 6.3807 1 0 0 0 0 0 0 0
"1583" -1.324539 "23" -13.6193 0 0 0 0 0 0 0 0
"1584" -1.484242 "23" -26.6193 0 0 1 0 0 0 0 0
"1585" 1.550113 "23" 12.3807 1 0 0 0 0 0 0 0
"1586" 1.709816 "23" 11.3807 1 0 0 0 0 0 0 0
"1587" 1.789667 "23" 17.3807 1 0 0 0 0 0 0 0
"1588" -1.484242 "23" -33.6193 0 0 0 0 0 0 0 0
"1589" -1.40439 "23" -5.6193 0 1 0 0 0 0 0 0
"1590" 1.709816 "23" 29.3807 1 0 0 0 0 0 0 0
"1591" -0.28647 "23" -8.6193 0 1 0 0 0 0 0 0
"1592" -1.164836 "23" -26.6193 0 0 1 0 0 0 0 0
"1593" -0.685727 "23" 3.3807 0 1 0 0 0 0 0 0
